"","Category","Diff_Level","correct_gpt35","correct_gpt4","gpt.3.5.turbo_calc_time_s","gpt.3.5.turbo_calc_time_micro_s","question_length","X0","X1"
"692","Neurotoxicology, Nutrition, Metabolic","Advanced
(3rd quartile)",TRUE,TRUE,9,656839,1364,65.1034,-31.093735
"693","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,13,342138,808,-13.529935,-26.68814
"694","Neurotoxicology, Nutrition, Metabolic","Difficult
(4th quartile)",TRUE,FALSE,12,465706,647,74.47421,19.031572
"695","Neurotoxicology, Nutrition, Metabolic","Intermediate
(2nd quartile)",TRUE,TRUE,12,435213,267,10.327333,29.3926
"696","Neurotoxicology, Nutrition, Metabolic","Difficult
(4th quartile)",TRUE,TRUE,7,313777,458,-2.0617914,-49.44917
"697","Neurotoxicology, Nutrition, Metabolic","Advanced
(3rd quartile)",TRUE,TRUE,19,802213,458,65.1027,31.199316
"698","Neurotoxicology, Nutrition, Metabolic","Easy
(1st quartile)",TRUE,TRUE,5,327270,90,-37.83676,17.53425
"699","Neurotoxicology, Nutrition, Metabolic","Easy
(1st quartile)",TRUE,TRUE,13,883159,1022,74.58966,18.64601
"700","Neurotoxicology, Nutrition, Metabolic","Intermediate
(2nd quartile)",TRUE,TRUE,7,299279,594,56.99084,-23.582008
"701","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,14,443735,564,64.27807,11.936394
"702","Oncology","Difficult
(4th quartile)",TRUE,TRUE,12,236349,266,18.727398,-2.5619724
"703","Oncology","Easy
(1st quartile)",FALSE,TRUE,8,137972,970,18.149233,47.56298
"704","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,10,193004,94,-39.0514,9.013546
"705","Oncology","Intermediate
(2nd quartile)",TRUE,FALSE,13,995141,251,15.936338,8.751355
"706","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,12,741716,389,20.555696,0.022935221
"707","Oncology","Easy
(1st quartile)",TRUE,TRUE,6,244289,721,19.258656,-11.153162
"708","Oncology","Advanced
(3rd quartile)",FALSE,TRUE,6,794350,418,15.265494,1.8699725
"709","Oncology","Easy
(1st quartile)",FALSE,TRUE,8,312844,309,20.31688,-6.885742
"710","Oncology","Advanced
(3rd quartile)",TRUE,TRUE,11,38537,383,16.60775,-5.3918195
"711","Oncology","Advanced
(3rd quartile)",TRUE,TRUE,16,852298,946,15.278984,2.2959807
"712","Oncology","Easy
(1st quartile)",TRUE,TRUE,17,421077,401,10.284793,-4.5427756
"713","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,12,680232,491,62.046204,-29.647757
"714","Oncology","Advanced
(3rd quartile)",TRUE,TRUE,7,624096,423,21.350864,31.494545
"715","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,8,162995,168,-33.544735,-12.081715
"716","Oncology","Advanced
(3rd quartile)",FALSE,FALSE,10,23260,88,-32.822876,21.260592
"717","Oncology","Easy
(1st quartile)",TRUE,TRUE,5,796400,60,-41.426113,48.115997
"718","Oncology","Difficult
(4th quartile)",FALSE,FALSE,6,644161,484,18.215784,-4.668935
"719","Oncology","Advanced
(3rd quartile)",FALSE,TRUE,8,167166,991,18.946215,-12.127856
"720","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,25,252632,630,15.305214,6.6450043
"721","Oncology","Difficult
(4th quartile)",FALSE,TRUE,8,41441,300,61.352303,-29.392076
"722","Oncology","Difficult
(4th quartile)",TRUE,TRUE,10,738644,389,2.524054,35.19148
"723","Oncology","Difficult
(4th quartile)",FALSE,TRUE,13,778962,605,15.433754,-5.227092
"724","Oncology","Advanced
(3rd quartile)",FALSE,FALSE,8,37756,198,15.976794,9.238166
"725","Oncology","Difficult
(4th quartile)",FALSE,TRUE,44,564628,593,16.797039,-0.9763691
"726","Behavioral, Cognitive, Psych","Easy
(1st quartile)",FALSE,TRUE,13,255059,631,-7.7105393,-52.57709
"727","Oncology","Difficult
(4th quartile)",TRUE,TRUE,12,554921,81,-37.067364,31.727224
"728","Oncology","Difficult
(4th quartile)",TRUE,FALSE,7,943038,160,19.722881,-1.9114311
"729","Oncology","Intermediate
(2nd quartile)",FALSE,TRUE,7,339684,84,-32.98108,21.291151
"730","Oncology","Intermediate
(2nd quartile)",FALSE,TRUE,7,761598,995,42.180004,-8.670911
"731","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,25,789826,409,17.044321,-12.649438
"732","Oncology","Difficult
(4th quartile)",TRUE,TRUE,6,649814,943,47.05622,25.967194
"733","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,14,750752,304,24.938295,-6.8197
"734","Oncology","Advanced
(3rd quartile)",FALSE,TRUE,33,229960,888,19.592733,-12.930052
"735","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,14,497457,731,13.641579,-2.804157
"736","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,6,114176,54,-39.255653,48.88425
"737","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,8,548000,433,20.702782,36.904854
"738","Oncology","Advanced
(3rd quartile)",TRUE,TRUE,6,866777,825,23.698885,-6.276575
"739","Oncology","Difficult
(4th quartile)",FALSE,TRUE,10,868753,487,62.87848,-29.503296
"740","Oncology","Advanced
(3rd quartile)",TRUE,TRUE,13,453146,787,17.736542,-9.140812
"741","Oncology","Advanced
(3rd quartile)",TRUE,TRUE,14,809706,678,40.649475,2.741567
"742","Oncology","Difficult
(4th quartile)",TRUE,TRUE,9,989124,72,15.3561945,-2.277286
"743","Oncology","Easy
(1st quartile)",TRUE,TRUE,15,983204,562,20.670576,-5.058633
"744","Oncology","Difficult
(4th quartile)",TRUE,TRUE,14,349563,944,73.65593,14.045458
"745","Oncology","Intermediate
(2nd quartile)",FALSE,TRUE,7,700442,705,20.441536,-14.67814
"746","Oncology","Intermediate
(2nd quartile)",FALSE,TRUE,8,940025,635,20.11244,-7.010985
"747","Oncology","Difficult
(4th quartile)",FALSE,TRUE,12,457789,104,-13.553842,46.05873
"748","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,8,966971,97,-6.5766273,48.74744
"749","Oncology","Difficult
(4th quartile)",FALSE,TRUE,14,900002,475,17.524954,0.25626993
"750","Oncology","Advanced
(3rd quartile)",TRUE,TRUE,8,767867,477,21.844027,-5.02703
"751","Oncology","Difficult
(4th quartile)",TRUE,TRUE,7,847496,396,18.48084,1.06914
"752","Oncology","Difficult
(4th quartile)",FALSE,FALSE,11,716019,486,19.184347,1.3906509
"753","Oncology","Easy
(1st quartile)",TRUE,TRUE,8,402783,875,18.933048,-9.028554
"754","Oncology","Difficult
(4th quartile)",FALSE,TRUE,11,60040,530,17.39651,-8.134122
"755","Oncology","Advanced
(3rd quartile)",TRUE,TRUE,15,621250,357,23.925646,-62.915215
"756","Oncology","Advanced
(3rd quartile)",FALSE,FALSE,9,911389,97,-38.82948,49.53127
"757","Oncology","Intermediate
(2nd quartile)",FALSE,TRUE,16,393696,639,41.5474,-48.728626
"758","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,7,248532,532,16.177652,-2.8883286
"759","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,24,840028,229,-22.460379,-13.677692
"760","Oncology","Advanced
(3rd quartile)",FALSE,TRUE,33,807296,671,19.296083,-18.161777
"761","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,8,542546,362,18.39547,-4.6397595
"762","Oncology","Easy
(1st quartile)",TRUE,TRUE,8,58055,549,63.130436,-29.231228
"763","Oncology","Difficult
(4th quartile)",TRUE,TRUE,10,532899,543,6.3061814,34.863464
"764","Oncology","Difficult
(4th quartile)",TRUE,TRUE,8,508621,426,72.0684,14.670328
"765","Oncology","Difficult
(4th quartile)",TRUE,TRUE,9,787336,426,72.06869,14.670152
"766","Oncology","Intermediate
(2nd quartile)",TRUE,TRUE,8,775581,616,15.272175,1.302941
"767","Oncology","Advanced
(3rd quartile)",FALSE,TRUE,9,522158,425,13.104652,7.7399974
"768","Oncology","Easy
(1st quartile)",TRUE,TRUE,7,180138,446,15.80563,-4.583628
"769","Oncology","Advanced
(3rd quartile)",FALSE,FALSE,11,555918,494,27.728672,-53.55177
"770","Basic Neuroscience","Intermediate
(2nd quartile)",TRUE,TRUE,14,693959,98,-32.485584,68.6658
"771","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,14,164975,823,-18.687193,-41.2524
"772","Oncology","Easy
(1st quartile)",FALSE,TRUE,10,431731,475,16.089546,5.1459546
"773","Oncology","Advanced
(3rd quartile)",FALSE,FALSE,9,562741,587,2.911545,-4.9414334
"774","Oncology","Easy
(1st quartile)",FALSE,TRUE,18,408721,1230,17.875061,47.426662
"775","Oncology","Easy
(1st quartile)",FALSE,TRUE,16,80345,545,22.834053,-1.9850345
"776","Oncology","Easy
(1st quartile)",TRUE,TRUE,6,936371,423,10.288452,-4.5443206
"777","Oncology","Difficult
(4th quartile)",FALSE,FALSE,12,553447,473,16.444654,7.150821
"778","Oncology","Easy
(1st quartile)",FALSE,TRUE,14,881185,691,19.389137,-8.883434
"779","Oncology","Difficult
(4th quartile)",TRUE,TRUE,6,634094,239,17.838633,-2.8561425
"780","Oncology","Easy
(1st quartile)",TRUE,TRUE,34,493318,670,15.411462,6.420866
"781","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,6,409746,357,62.93322,9.926317
"782","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,8,305998,471,-2.6665666,-35.38068
"783","Pain","Easy
(1st quartile)",TRUE,TRUE,15,117883,66,-49.77599,30.602919
"784","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,9,905421,88,39.351463,33.99369
"785","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,15,129223,65,-54.05223,9.539119
"786","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,6,671733,474,61.879684,10.546998
"787","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,6,771870,474,61.880127,10.547069
"788","Pain","Easy
(1st quartile)",TRUE,TRUE,6,474561,101,-37.335228,-63.638435
"789","Pain","Easy
(1st quartile)",TRUE,TRUE,12,48439,76,-70.18593,16.841362
"790","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,10,230818,117,-66.73346,17.031645
"791","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,6,466791,402,55.90439,-31.276293
"792","Pain","Difficult
(4th quartile)",FALSE,FALSE,7,874018,642,51.431248,-57.02407
"793","Behavioral, Cognitive, Psych","Advanced
(3rd quartile)",TRUE,TRUE,9,347999,44,-50.760437,21.460735
"794","Pain","Advanced
(3rd quartile)",FALSE,TRUE,8,794304,85,-70.959915,19.196177
"795","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,8,89886,118,-37.560486,-62.795444
"796","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,7,399276,94,40.98725,38.611645
"797","Pain","Easy
(1st quartile)",TRUE,TRUE,12,981638,167,54.446087,-57.179596
"798","Pain","Easy
(1st quartile)",TRUE,TRUE,9,451154,107,-7.3050723,42.588192
"799","Pain","Advanced
(3rd quartile)",FALSE,TRUE,10,627157,71,-46.58213,49.549973
"800","Pain","Advanced
(3rd quartile)",FALSE,FALSE,9,914057,142,38.240284,46.512547
"801","Pain","Easy
(1st quartile)",TRUE,TRUE,13,660291,595,61.73063,13.172938
"802","Pain","Intermediate
(2nd quartile)",FALSE,FALSE,6,644854,57,41.217747,39.147263
"803","Pain","Easy
(1st quartile)",TRUE,TRUE,8,174157,214,-66.4945,23.986248
"804","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,7,935002,58,-24.08421,-29.76503
"805","Pain","Easy
(1st quartile)",TRUE,TRUE,8,547588,191,78.237434,12.450129
"806","Pain","Advanced
(3rd quartile)",TRUE,FALSE,8,189703,371,50.37973,-55.180645
"807","Pain","Easy
(1st quartile)",TRUE,TRUE,7,978095,102,-65.15246,16.318254
"808","Pain","Difficult
(4th quartile)",FALSE,TRUE,9,827927,264,-63.031197,16.110529
"809","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,8,47880,802,64.08302,15.514008
"810","Pain","Advanced
(3rd quartile)",TRUE,TRUE,12,414252,183,34.42917,44.80738
"811","Pain","Difficult
(4th quartile)",FALSE,FALSE,15,732955,1311,59.28619,5.7738147
"812","Pain","Difficult
(4th quartile)",FALSE,TRUE,11,441448,393,0.7907892,-35.97463
"813","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,12,806535,72,-71.63478,9.342559
"814","Pain","Easy
(1st quartile)",TRUE,TRUE,12,595654,99,-70.7669,11.353247
"815","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,14,336997,91,-20.006786,15.980268
"816","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,9,558465,104,-64.72622,21.40714
"817","Pain","Advanced
(3rd quartile)",TRUE,TRUE,8,924154,122,-64.99275,14.906468
"818","Pain","Easy
(1st quartile)",TRUE,TRUE,8,738072,372,-9.005041,-48.811623
"819","Pain","Difficult
(4th quartile)",FALSE,TRUE,7,129760,325,72.809685,35.77734
"820","Pain","Easy
(1st quartile)",TRUE,TRUE,4,901068,36,-66.2276,22.886969
"821","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,10,442080,157,78.16126,4.7671413
"822","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,11,564360,333,56.26655,15.535936
"823","Pain","Easy
(1st quartile)",TRUE,TRUE,9,681534,76,-64.96546,16.473175
"824","Pain","Difficult
(4th quartile)",FALSE,FALSE,5,536592,109,-63.570065,15.284815
"825","Pain","Easy
(1st quartile)",TRUE,TRUE,9,391805,173,8.198463,58.10555
"826","Behavioral, Cognitive, Psych","Difficult
(4th quartile)",TRUE,TRUE,9,271030,44,-2.151684,-19.200178
"827","Pain","Easy
(1st quartile)",FALSE,TRUE,9,328614,374,7.3915396,-35.046967
"828","Pain","Difficult
(4th quartile)",TRUE,TRUE,7,428588,76,-64.74925,21.388237
"829","Pain","Easy
(1st quartile)",TRUE,TRUE,6,88171,83,40.793114,38.071064
"830","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,13,865493,72,-69.60892,15.654759
"831","Pain","Advanced
(3rd quartile)",FALSE,TRUE,7,356305,831,12.855744,-43.92016
"832","Pain","Difficult
(4th quartile)",TRUE,FALSE,14,856378,635,37.46859,-59.3776
"833","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,8,564939,274,64.121735,9.0282135
"834","Pain","Easy
(1st quartile)",TRUE,TRUE,8,646379,60,-26.947512,52.301727
"835","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,7,100836,373,-2.921415,-58.540974
"836","Pain","Advanced
(3rd quartile)",TRUE,TRUE,18,116026,35,-50.29174,30.228735
"837","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,17,816971,166,-34.644154,-20.22684
"838","Pain","Easy
(1st quartile)",TRUE,TRUE,4,974355,101,-72.115685,13.066284
"839","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,6,239364,95,-71.81656,11.110486
"840","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,6,414002,95,-44.31929,-0.64861
"841","Pain","Easy
(1st quartile)",TRUE,TRUE,11,192523,114,-36.74877,64.93735
"842","Pain","Advanced
(3rd quartile)",TRUE,TRUE,6,812596,390,69.296234,23.43343
"843","Pain","Intermediate
(2nd quartile)",FALSE,TRUE,6,182090,68,-63.187763,14.914224
"844","Pain","Easy
(1st quartile)",TRUE,TRUE,17,295005,734,79.27039,29.971264
"845","Pain","Easy
(1st quartile)",TRUE,TRUE,5,263194,42,-66.30377,23.268808
"846","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,9,280629,58,-45.41884,1.3648831
"847","Pain","Intermediate
(2nd quartile)",TRUE,TRUE,14,376008,88,-53.97752,-3.9189816
"848","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,21,486032,1045,-37.560215,-40.114788
"849","Pain","Difficult
(4th quartile)",TRUE,TRUE,8,314362,581,43.823166,-62.922745
"850","Pain","Easy
(1st quartile)",FALSE,TRUE,11,101039,41,14.851402,-70.44268
"851","Pain","Advanced
(3rd quartile)",TRUE,TRUE,12,442382,95,-66.51554,13.587036
"852","Pain","Easy
(1st quartile)",FALSE,TRUE,24,644309,402,43.607224,-52.184994
"853","Pharmacology","Easy
(1st quartile)",TRUE,TRUE,8,439300,329,14.282332,58.26048
"854","Pharmacology","Difficult
(4th quartile)",FALSE,FALSE,6,955118,498,33.82471,-56.986668
"855","Pharmacology","Advanced
(3rd quartile)",TRUE,TRUE,36,301878,370,3.7354722,57.509247
"856","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,10,254857,502,-2.9901626,-38.869453
"857","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,8,374148,66,-58.14429,-10.442279
"858","Pharmacology","Advanced
(3rd quartile)",TRUE,TRUE,6,637331,163,0.45864737,60.775696
"859","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,FALSE,6,184375,47,-27.051184,4.3243084
"860","Pharmacology","Difficult
(4th quartile)",TRUE,TRUE,13,976028,48,-52.356194,-54.49905
"861","Pharmacology","Advanced
(3rd quartile)",TRUE,TRUE,9,100756,464,37.294636,-54.477
"862","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,7,792765,295,-31.296497,-40.211716
"863","Pharmacology","Difficult
(4th quartile)",TRUE,TRUE,21,20184,328,41.565845,-70.49998
"864","Pharmacology","Intermediate
(2nd quartile)",TRUE,FALSE,8,409231,174,-42.005447,-51.823334
"865","Pharmacology","Difficult
(4th quartile)",TRUE,FALSE,10,394580,413,43.544403,-61.070934
"866","Pharmacology","Advanced
(3rd quartile)",FALSE,TRUE,9,28343,313,33.93672,-34.910408
"867","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,7,964091,913,15.86547,51.83874
"868","Pharmacology","Easy
(1st quartile)",FALSE,TRUE,14,856301,1035,5.86511,-29.976538
"869","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,4,213493,177,46.411804,33.221874
"870","Behavioral, Cognitive, Psych","Intermediate
(2nd quartile)",TRUE,TRUE,5,983001,51,-48.387733,7.430014
"871","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,8,879427,351,-43.9865,-52.7933
"872","Pharmacology","Advanced
(3rd quartile)",TRUE,TRUE,6,427154,91,-74.58146,32.859123
"873","Pharmacology","Easy
(1st quartile)",TRUE,TRUE,8,39351,679,1.68007,-18.577715
"874","Pharmacology","Easy
(1st quartile)",TRUE,TRUE,9,32374,292,4.5481067,-42.584816
"875","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,9,810688,490,1.9655585,-32.00028
"876","Pharmacology","Easy
(1st quartile)",TRUE,TRUE,9,594361,294,12.537164,50.067284
"877","Pharmacology","Easy
(1st quartile)",TRUE,TRUE,9,122801,975,-8.997062,-19.017305
"878","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,6,54939,622,73.06247,-27.82281
"879","Pharmacology","Advanced
(3rd quartile)",FALSE,TRUE,15,523077,110,-68.94379,-29.898302
"880","Pharmacology","Advanced
(3rd quartile)",FALSE,FALSE,17,234898,518,-2.4614449,-47.35607
"881","Basic Neuroscience","Easy
(1st quartile)",TRUE,TRUE,35,576203,177,-13.439612,3.6736104
"882","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,16,117000,351,-38.521442,-22.48717
"883","Pharmacology","Advanced
(3rd quartile)",FALSE,TRUE,18,682192,1352,68.42954,-17.911547
"884","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,11,979827,823,47.071766,-60.695118
"885","Pharmacology","Advanced
(3rd quartile)",FALSE,TRUE,11,166913,575,49.34857,-44.89004
"886","Pharmacology","Advanced
(3rd quartile)",FALSE,FALSE,6,493315,667,6.844584,59.993088
"887","Pharmacology","Easy
(1st quartile)",TRUE,TRUE,9,980342,515,-7.5304084,-49.09858
"888","Pharmacology","Difficult
(4th quartile)",FALSE,TRUE,7,527456,603,22.09016,-19.805752
"889","Pharmacology","Advanced
(3rd quartile)",FALSE,TRUE,11,203361,399,17.119375,58.0234
"890","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,6,305555,543,17.113594,-41.263676
"891","Pharmacology","Advanced
(3rd quartile)",FALSE,FALSE,22,111145,91,-24.810257,25.737013
"892","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,5,934000,514,21.080647,16.774164
"893","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,17,870035,97,-18.160456,26.718987
"894","Pharmacology","Advanced
(3rd quartile)",TRUE,TRUE,6,801999,300,16.002337,53.480736
"895","Pharmacology","Easy
(1st quartile)",TRUE,TRUE,8,138007,63,-51.497013,20.049164
"896","Pharmacology","Difficult
(4th quartile)",TRUE,FALSE,41,380998,492,-22.64309,7.602937
"897","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,10,435029,1040,-33.82858,-45.040184
"898","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,8,518972,51,-48.38733,7.4310055
"899","Pharmacology","Difficult
(4th quartile)",FALSE,TRUE,22,190433,846,16.16245,27.676994
"900","Pharmacology","Advanced
(3rd quartile)",TRUE,TRUE,8,256005,119,-40.033913,6.636542
"901","Pharmacology","Intermediate
(2nd quartile)",FALSE,TRUE,7,428996,610,-1.1229093,-23.018106
"902","Pharmacology","Advanced
(3rd quartile)",FALSE,TRUE,7,430002,398,-6.9225926,0.60420084
"903","Pharmacology","Intermediate
(2nd quartile)",TRUE,TRUE,36,106995,834,35.833626,-30.356033
"904","Behavioral, Cognitive, Psych","Easy
(1st quartile)",TRUE,TRUE,6,920965,975,-8.9970875,-19.017221
"905","Pharmacology","Difficult
(4th quartile)",TRUE,TRUE,14,384002,404,41.028408,-64.05325
"906","Pharmacology","Difficult
(4th quartile)",FALSE,FALSE,6,768997,297,37.264206,-67.91414
"907","Pharmacology","Advanced
(3rd quartile)",FALSE,FALSE,8,871001,290,3.1475177,61.48668
"908","Pharmacology","Advanced
(3rd quartile)",FALSE,TRUE,10,957999,484,1.1120951,61.72092
"909","Pharmacology","Advanced
(3rd quartile)",TRUE,TRUE,12,286000,872,-4.6162806,-20.879414
"910","Pharmacology","Difficult
(4th quartile)",FALSE,TRUE,13,42034,615,-3.5677364,-18.566374
"911","Pharmacology","Easy
(1st quartile)",FALSE,TRUE,15,118029,302,25.547144,-42.740433
"912","Pharmacology","Difficult
(4th quartile)",FALSE,FALSE,9,38965,287,39.567474,-66.06261
"913","Pharmacology","Advanced
(3rd quartile)",TRUE,FALSE,9,184030,70,14.724645,-71.246086
